DR_NO,Date_Rptd,DATE_OCC,TIME_OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240613989,12/16/2024 0:00,11/29/2024 0:00,1615,6,Hollywood,679,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1501 1822 0344,72,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1000 N  KINGSLEY                     DR,,34.0885,-118.3033
241415441,11/30/2024 0:00,11/29/2024 0:00,1704,14,Pacific,1464,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,31,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,7100    PLAYA VISTA                  DR,,33.9695,-118.4254
240316663,11/30/2024 0:00,11/29/2024 0:00,2000,3,Southwest,355,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800 W  36TH                         PL,,34.0219,-118.3119
240316695,11/29/2024 0:00,11/29/2024 0:00,1245,3,Southwest,353,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 0352 1822,23,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,3600    CRENSHAW                     BL,,34.0209,-118.3406
240121841,11/29/2024 0:00,11/29/2024 0:00,519,1,Central,182,2,354,THEFT OF IDENTITY,1822 0930,42,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,400 W  OLYMPIC                      BL,,34.0423,-118.2595
241515645,11/29/2024 0:00,11/29/2024 0:00,1341,15,N Hollywood,1506,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0345 1822 0344 1236,50,M,W,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,7100    VINELAND                     AV,,34.2027,-118.3745
241515654,11/30/2024 0:00,11/29/2024 0:00,1300,15,N Hollywood,1599,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3200    WRIGHTWOOD                   DR,,34.1308,-118.3714
240812330,12/3/2024 0:00,11/29/2024 0:00,1205,8,West LA,852,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,1500 S  WESTGATE                     AV,,34.0424,-118.4592
241012538,11/29/2024 0:00,11/29/2024 0:00,1600,10,West Valley,1049,2,946,OTHER MISCELLANEOUS CRIME,1822 2004,0,M,O,109,PARK/PLAYGROUND,,,IC,Invest Cont,946,,,,6300    WOODLEY                      AV,,34.1822,-118.4836
240713093,12/5/2024 0:00,11/29/2024 0:00,1236,7,Wilshire,732,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,24,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,6400    ORANGE                       ST,,34.0648,-118.3681
240812297,12/2/2024 0:00,11/29/2024 0:00,1305,8,West LA,892,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822 0344,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2400    BARRY                        AV,,34.0313,-118.4442
241516018,12/15/2024 0:00,11/29/2024 0:00,1415,15,N Hollywood,1538,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0913,52,M,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,341,,,,5700    FAIR                         AV,,34.174,-118.3746
240512964,11/29/2024 0:00,11/29/2024 0:00,200,5,Harbor,524,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 N  WILMINGTON                   BL,,33.7749,-118.2764
241611643,11/30/2024 0:00,11/29/2024 0:00,1845,16,Foothill,1606,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,0,M,X,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,745,,,,11300    FOOTHILL                     BL,,34.276,-118.3778
241714618,11/29/2024 0:00,11/29/2024 0:00,1240,17,Devonshire,1701,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,20000    RINALDI                      ST,,34.2756,-118.5702
241217595,12/1/2024 0:00,11/29/2024 0:00,910,12,77th Street,1239,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,SLAUSON,VERMONT,33.9891,-118.2915
240316656,11/30/2024 0:00,11/29/2024 0:00,2300,3,Southwest,319,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,00    ST JAMES                     PK,,34.0317,-118.2769
240712947,11/30/2024 0:00,11/29/2024 0:00,2323,7,Wilshire,743,1,330,BURGLARY FROM VEHICLE,0344 1307 0377,37,M,F,101,STREET,,,IC,Invest Cont,330,,,,700 S  OGDEN                        DR,,34.0627,-118.3593
241217775,12/4/2024 0:00,11/29/2024 0:00,1830,12,77th Street,1211,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,40,M,B,232,"DELIVERY SERVICE (FED EX, UPS, COURIERS,COURIER SERVICE)*",,,IC,Invest Cont,341,,,,5300    7TH                          AV,,33.995,-118.3247
240712958,11/29/2024 0:00,11/29/2024 0:00,1353,7,Wilshire,737,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,23,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,5200    WILSHIRE                     BL,,34.0622,-118.3429
241515693,12/1/2024 0:00,11/29/2024 0:00,1100,15,N Hollywood,1555,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 0919,29,F,B,108,PARKING LOT,,,IC,Invest Cont,740,,,,5100    LANKERSHIM                   BL,,34.163,-118.3735
241217685,12/3/2024 0:00,11/29/2024 0:00,540,12,77th Street,1268,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,0,X,X,102,SIDEWALK,,,IC,Invest Cont,440,,,,100 E  79TH                         ST,,33.9679,-118.2739
240613637,11/30/2024 0:00,11/29/2024 0:00,2100,6,Hollywood,676,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 N  HUDSON                       AV,,34.0853,-118.3321
241415418,11/29/2024 0:00,11/29/2024 0:00,40,14,Pacific,1499,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,11300    AVIATION                     BL,,33.9319,-118.3785
241012728,12/10/2024 0:00,11/29/2024 0:00,2110,10,West Valley,1034,2,354,THEFT OF IDENTITY,1822 0922 0929 0930,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6100    RESEDA                       BL,,34.1807,-118.536
240513027,12/2/2024 0:00,11/29/2024 0:00,2100,5,Harbor,526,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,300 W  ANAHEIM                      ST,,33.7798,-118.2651
240217682,12/3/2024 0:00,11/29/2024 0:00,2020,2,Rampart,218,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,34,F,F,109,PARK/PLAYGROUND,,,IC,Invest Cont,341,,,,ECHO PARK,LAGUNA                       AV,34.0727,-118.2597
240913452,12/3/2024 0:00,11/29/2024 0:00,420,9,Van Nuys,989,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,54,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,4400    WOODMAN                      AV,,34.1504,-118.4312
240812379,12/6/2024 0:00,11/29/2024 0:00,1104,8,West LA,817,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,10800    WEYBURN                      AV,,34.0623,-118.4434
241611603,11/29/2024 0:00,11/29/2024 0:00,1050,16,Foothill,1678,2,354,THEFT OF IDENTITY,929,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10500    VINEDALE                     ST,,34.2297,-118.339
241611630,12/2/2024 0:00,11/29/2024 0:00,2030,16,Foothill,1691,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8000    BELLINGHAM                   AV,,34.2157,-118.3988
241415495,11/29/2024 0:00,11/29/2024 0:00,1432,14,Pacific,1494,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0344 1300,52,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,700    WORLD                        WY,,33.9431,-118.401
241815008,11/30/2024 0:00,11/29/2024 0:00,1930,18,Southeast,1832,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WALL,106TH,33.9402,-118.2717
240713035,12/4/2024 0:00,11/29/2024 0:00,2359,7,Wilshire,738,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,4700    WILSHIRE                     BL,,34.062,-118.3318
241012539,11/29/2024 0:00,11/29/2024 0:00,415,10,West Valley,1075,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300 0385,59,M,W,101,STREET,,,IC,Invest Cont,331,,,,GARDEN GROVE,SUGARMAN,34.1611,-118.5298
240913416,12/2/2024 0:00,11/29/2024 0:00,225,9,Van Nuys,914,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,39,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,740,,,,6900    TOBIAS                       AV,,34.1957,-118.452
240913368,11/29/2024 0:00,11/29/2024 0:00,158,9,Van Nuys,941,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822,40,F,W,601,SAVINGS & LOAN,,,IC,Invest Cont,420,,,,5700    LEMONA                       AV,,34.1745,-118.4596
241515708,12/2/2024 0:00,11/29/2024 0:00,2200,15,N Hollywood,1585,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10900    BLUFFSIDE                    DR,,34.1412,-118.3681
241415513,11/29/2024 0:00,11/29/2024 0:00,1200,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,32,M,H,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,300    WORLD                        WY,,33.9455,-118.4001
240316737,12/3/2024 0:00,11/29/2024 0:00,1900,3,Southwest,397,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1202 0329 1307,78,M,H,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,740,,,,W  MARTIN LUTHER KING JR        BL,S  BUDLONG                      AV,34.0109,-118.2959
241012566,12/1/2024 0:00,11/29/2024 0:00,1050,10,West Valley,1015,1,330,BURGLARY FROM VEHICLE,1300 0344 1822,43,F,H,101,STREET,,,IC,Invest Cont,330,,,,7400    WHITE OAK                    AV,,34.2048,-118.5273
241515813,11/30/2024 0:00,11/29/2024 0:00,1225,15,N Hollywood,1591,1,330,BURGLARY FROM VEHICLE,0344 1822 1202 0358,61,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,3400    FRYMAN                       RD,,34.1327,-118.3917
240812459,12/3/2024 0:00,11/29/2024 0:00,2359,8,West LA,838,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 1300,21,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,10900    ROEBLING                     AV,,34.0661,-118.4485
241714611,12/1/2024 0:00,11/29/2024 0:00,2230,17,Devonshire,1754,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,403,DRUG STORE,,,IC,Invest Cont,442,,,,10100    RESEDA                       BL,,34.2533,-118.5361
240812224,11/29/2024 0:00,11/29/2024 0:00,2200,8,West LA,893,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600    WESTWOOD                     BL,,34.0365,-118.4255
240316736,12/3/2024 0:00,11/29/2024 0:00,2135,3,Southwest,311,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",1300 1822,23,M,H,101,STREET,,,IC,Invest Cont,410,,,,5600    CARLIN                       ST,,34.0315,-118.3656
240411936,11/29/2024 0:00,11/29/2024 0:00,2300,4,Hollenbeck,471,2,888,TRESPASSING,1822,0,M,X,152,UNDERPASS/BRIDGE*,,,IC,Invest Cont,888,,,,E  6TH                          ST,S  MISSION                      RD,34.0391,-118.2241
241611637,12/2/2024 0:00,11/29/2024 0:00,1800,16,Foothill,1601,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12100    ADELPHIA                     AV,,34.2902,-118.4132
240812307,12/4/2024 0:00,11/29/2024 0:00,800,8,West LA,852,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11700    IOWA                         AV,,34.0414,-118.454
241415990,12/12/2024 0:00,11/29/2024 0:00,1001,14,Pacific,1453,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,60,M,W,101,STREET,,,IC,Invest Cont,341,,,,4100    DEL REY                      AV,,33.9885,-118.4452
240913476,12/5/2024 0:00,11/29/2024 0:00,1530,9,Van Nuys,914,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0601,68,M,W,504,OTHER RESIDENCE,,,IC,Invest Cont,956,,,,14900    VOSE                         ST,,34.1985,-118.4575
241714720,12/4/2024 0:00,11/29/2024 0:00,1900,17,Devonshire,1737,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,BALBOA,SAN FERNANDO MISSION,34.2721,-118.5022
242113446,11/29/2024 0:00,11/29/2024 0:00,1830,21,Topanga,2158,1,330,BURGLARY FROM VEHICLE,344,37,F,C,108,PARKING LOT,,,IC,Invest Cont,330,,,,6400    CANOGA                       AV,,34.1867,-118.5974
242113512,12/2/2024 0:00,11/29/2024 0:00,1200,21,Topanga,2177,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,20700    BERDON                       ST,,34.1712,-118.5846
240913534,11/28/2024 0:00,11/28/2024 0:00,1430,9,Van Nuys,985,1,352,PICKPOCKET,0344 1822,49,F,W,406,OTHER STORE,,,IC,Invest Cont,352,,,,14000    VENTURA                      BL,,34.149,-118.4372
240713350,12/20/2024 0:00,11/28/2024 0:00,2200,7,Wilshire,763,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1601,71,F,B,101,STREET,,,IC,Invest Cont,330,,,,1700 S  GENESEE                      AV,,34.045,-118.3651
242013991,12/12/2024 0:00,11/28/2024 0:00,1700,20,Olympic,2022,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4TH,MANHATTAN                    PL,34.0671,-118.3104
240217579,11/28/2024 0:00,11/28/2024 0:00,1112,2,Rampart,291,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300,38,F,A,104,DRIVEWAY,,,IC,Invest Cont,740,,,,S  BONNIE BRAE                  ST,VENICE                       BL,34.0428,-118.2819
240913308,11/28/2024 0:00,11/28/2024 0:00,415,9,Van Nuys,963,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14500    ADDISON                      ST,,34.1612,-118.4487
241611601,11/29/2024 0:00,11/28/2024 0:00,500,16,Foothill,1664,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,36,M,H,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,9200    TUJUNGA                      AV,,34.2363,-118.3804
240217573,11/29/2024 0:00,11/28/2024 0:00,1900,2,Rampart,261,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,8TH,CORONADO,34.0573,-118.2832
241415493,11/28/2024 0:00,11/28/2024 0:00,15,14,Pacific,1498,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0358 0344 1300,32,M,O,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,420,,,,5400 W  111TH                        ST,,33.9377,-118.3745
241515635,11/29/2024 0:00,11/28/2024 0:00,2330,15,N Hollywood,1539,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5800    VINELAND                     AV,,34.1758,-118.3703
240121797,11/28/2024 0:00,11/28/2024 0:00,800,1,Central,119,2,888,TRESPASSING,910,0,X,X,900,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
240121802,11/29/2024 0:00,11/28/2024 0:00,1530,1,Central,143,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,400 S  SPRING                       ST,,34.0488,-118.25
241515639,11/29/2024 0:00,11/28/2024 0:00,2300,15,N Hollywood,1535,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,11500    BURBANK                      BL,,34.1758,-118.3834
240411777,11/29/2024 0:00,11/28/2024 0:00,1500,4,Hollenbeck,453,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0385 0344,27,M,H,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,331,,,,N  BOYLE                        AV,MICHIGAN                     AV,34.0496,-118.2186
241315240,12/2/2024 0:00,11/28/2024 0:00,1200,13,Newton,1342,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3800 S  SAN PEDRO                    ST,,34.0144,-118.2705
241515609,11/28/2024 0:00,11/28/2024 0:00,900,15,N Hollywood,1595,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3800    RIDGEMOOR                    DR,,34.1369,-118.3858
241315196,11/29/2024 0:00,11/28/2024 0:00,2110,13,Newton,1362,2,354,THEFT OF IDENTITY,100,59,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4700 S  MAIN                         ST,,34.001,-118.274
242113431,11/28/2024 0:00,11/28/2024 0:00,200,21,Topanga,2187,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1402 1206 2047 0913 1817,37,M,H,101,STREET,308,STICK,IC,Invest Cont,230,998,,,21000    VENTURA                      BL,,34.1667,-118.5908
241012525,11/28/2024 0:00,11/28/2024 0:00,900,10,West Valley,1035,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,VANOWEN,ZELZAH,34.1939,-118.523
242013649,11/29/2024 0:00,11/28/2024 0:00,2120,20,Olympic,2042,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 S  GRAMERCY                     PL,,34.0559,-118.3132
240913332,11/29/2024 0:00,11/28/2024 0:00,2200,9,Van Nuys,916,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,7000    WOODMAN                      AV,,34.1976,-118.4356
240513245,12/5/2024 0:00,11/28/2024 0:00,57,5,Harbor,518,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,40,F,B,108,PARKING LOT,,,IC,Invest Cont,740,,,,1400    EUBANK                       AV,,33.7917,-118.2563
240316662,11/30/2024 0:00,11/28/2024 0:00,1700,3,Southwest,361,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4000    NICOLET                      AV,,34.0171,-118.3531
241515650,11/29/2024 0:00,11/28/2024 0:00,105,15,N Hollywood,1565,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1309 1822 0344 1236,50,M,W,301,GAS STATION,,,IC,Invest Cont,745,,,,4300    TUJUNGA                      AV,,34.148,-118.379
241217593,12/1/2024 0:00,11/28/2024 0:00,1000,12,77th Street,1245,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,1400 W  70TH                         ST,,33.9762,-118.3003
240712984,11/30/2024 0:00,11/28/2024 0:00,305,7,Wilshire,721,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,100 S  SWALL                        DR,,34.0753,-118.3858
240512994,11/30/2024 0:00,11/28/2024 0:00,2210,5,Harbor,564,1,330,BURGLARY FROM VEHICLE,1300 0321,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,500 S  PALOS VERDES                 ST,,33.7396,-118.2814
240316648,11/29/2024 0:00,11/28/2024 0:00,900,3,Southwest,328,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1251 1822 1307,27,F,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2600    PORTLAND                     ST,,34.0309,-118.2821
241913397,11/29/2024 0:00,11/28/2024 0:00,1300,19,Mission,1977,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,13600    MONTAGUE                     ST,,34.2349,-118.4287
241415419,11/29/2024 0:00,11/28/2024 0:00,2300,14,Pacific,1431,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101,STREET,,,AO,Adult Other,522,,,,300    VENICE                       WY,,33.9873,-118.4694
240712937,11/28/2024 0:00,11/28/2024 0:00,1316,7,Wilshire,737,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822 0104 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,5200    WILSHIRE                     BL,,34.0622,-118.3429
241217711,12/3/2024 0:00,11/28/2024 0:00,1800,12,77th Street,1231,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,32,F,A,102,SIDEWALK,,,IC,Invest Cont,745,,,,6000 S  RIMPAU                       BL,,33.9854,-118.3397
242013647,11/28/2024 0:00,11/28/2024 0:00,1855,20,Olympic,2022,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,500 S  WESTERN                      AV,,34.0655,-118.3114
240217596,11/30/2024 0:00,11/28/2024 0:00,2230,2,Rampart,236,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,100 N  UNION                        AV,,34.0657,-118.268
241315302,12/4/2024 0:00,11/28/2024 0:00,900,13,Newton,1351,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,43RD                         PL,BROADWAY,34.0047,-118.2784
241814990,11/28/2024 0:00,11/28/2024 0:00,1220,18,Southeast,1804,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 E  87TH                         PL,,33.9583,-118.2608
240913367,11/29/2024 0:00,11/28/2024 0:00,1236,9,Van Nuys,943,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,29,F,O,145,MAIL BOX,,,IC,Invest Cont,440,,,,5400    SYLMAR                       AV,,34.1688,-118.4466
241815029,12/1/2024 0:00,11/28/2024 0:00,2100,18,Southeast,1823,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,300 E  CENTURY                      BL,,33.9456,-118.2695
241217563,11/28/2024 0:00,11/28/2024 0:00,2045,12,77th Street,1242,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1501 1258 0552,11,F,B,101,STREET,,,AA,Adult Arrest,237,,,,7TH                          AV,62ND                         ST,33.9836,-118.3245
240812262,11/28/2024 0:00,11/28/2024 0:00,400,8,West LA,841,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 2032 0344,42,F,O,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,341,,,,1400    BROCKTON                     AV,,34.0433,-118.4629
240512980,11/29/2024 0:00,11/28/2024 0:00,1437,5,Harbor,524,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2028 0325,0,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,442,,,,1000 W  ANAHEIM                      ST,,33.7793,-118.2742
240411758,11/28/2024 0:00,11/28/2024 0:00,1330,4,Hollenbeck,401,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,4000    HOMER                        ST,,34.0902,-118.2067
240122732,11/28/2024 0:00,11/28/2024 0:00,343,1,Central,171,1,330,BURGLARY FROM VEHICLE,344,38,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,900    GEORGIA                      ST,,34.0475,-118.2657
240217569,11/29/2024 0:00,11/28/2024 0:00,1800,2,Rampart,251,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,6TH                          ST,CORONADO                     ST,34.062,-118.2804
240217568,11/29/2024 0:00,11/28/2024 0:00,2000,2,Rampart,251,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,600 S  LA FAYETTE PARK              PL,,34.0628,-118.2823
241112368,12/7/2024 0:00,11/28/2024 0:00,2300,11,Northeast,1183,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1600    LEMOYNE                      ST,,34.0829,-118.2565
240122779,12/2/2024 0:00,11/28/2024 0:00,2038,1,Central,138,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,32,M,F,744,HIGH-RISE BUILDING,,,IC,Invest Cont,740,,,,400 E  3RD                          ST,,34.0473,-118.2425
241815186,12/6/2024 0:00,11/28/2024 0:00,600,18,Southeast,1836,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 E  108TH                        ST,,33.9378,-118.2482
241515618,11/28/2024 0:00,11/28/2024 0:00,1100,15,N Hollywood,1591,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344 1822 1236,31,F,W,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,440,,,,12800    VENTURA                      BL,,34.1448,-118.4115
